job,node,date,head,libmpiwrap,src_md5,warmup,iters,np,accum,mode,order,rep,gbps
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,1024,3,29.4846
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,1536,1,487.6697
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,1536,1,970.2653
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,1536,1,411.6118
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,1536,1,436.4982
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,1536,1,85.6943
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,1536,1,77.3288
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,1536,1,68.4720
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,1536,1,0.4543
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,1536,2,485.6257
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,1536,2,978.9564
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,1536,2,410.5812
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,1536,2,433.6112
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,1536,2,83.5980
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,1536,2,33.6452
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,1536,2,45.7584
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,1536,2,14.2965
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,1536,3,485.5033
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,1536,3,982.9072
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,1536,3,410.9495
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,1536,3,433.5195
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,1536,3,83.2523
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,1536,3,70.5483
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,1536,3,783.0751
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,1536,3,0.4518
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,2048,1,723.7825
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,2048,1,1218.5047
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,2048,1,582.2383
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,2048,1,612.3521
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,2048,1,102.7652
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,2048,1,65.5595
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,2048,1,239.1041
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,2048,1,119.7661
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,2048,2,721.7144
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,2048,2,1223.9851
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,2048,2,581.6493
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,2048,2,613.7826
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,2048,2,99.0544
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,2048,2,233.0090
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,2048,2,13.9580
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,2048,2,23.9911
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,2048,3,722.6314
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,2048,3,1217.1387
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,2048,3,582.5516
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,2048,3,613.7102
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,2048,3,88.4030
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,2048,3,0.8555
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,2048,3,33.7635
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,2048,3,8.8971
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,3072,1,956.7067
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,3072,1,1341.2612
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,3072,1,798.8461
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,3072,1,818.7380
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,3072,1,92.9183
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,3072,1,32.7452
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,3072,1,507.3215
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,3072,1,24.1459
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,3072,2,959.3613
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,3072,2,1342.7043
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,3072,2,800.5585
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,3072,2,819.3671
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,3072,2,103.4821
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,3072,2,181.6116
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,3072,2,262.1659
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,3072,2,1.8258
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,3072,3,962.5555
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,3072,3,1340.9204
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,3072,3,799.3993
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,3072,3,820.0016
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,3072,3,103.4199
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,3072,3,25.5132
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,3072,3,84.7318
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,3072,3,35.2332
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,4096,1,1058.0280
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,4096,1,1322.0854
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,4096,1,916.6628
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,4096,1,946.0277
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,4096,1,102.5475
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,4096,1,6.8947
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,4096,1,80.5821
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,4096,1,44.8083
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,4096,2,1057.4686
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,4096,2,1323.0139
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,4096,2,915.9479
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,4096,2,945.0924
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,4096,2,104.2099
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,4096,2,31.5361
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,4096,2,9.7791
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,4096,2,24.1976
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,4096,3,1056.0587
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,4096,3,1322.4829
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,4096,3,917.6650
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,4096,3,945.3831
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,4096,3,96.0078
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,4096,3,51.2675
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,4096,3,85.6473
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,4096,3,3.3112
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,6144,1,1175.1234
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,6144,1,1310.1341
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,6144,1,1036.9790
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,6144,1,1059.3403
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,6144,1,90.6125
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,6144,1,32.1574
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,6144,1,57.6524
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,6144,1,55.3327
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,6144,2,1175.5138
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,6144,2,1310.3708
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,6144,2,1037.0378
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,6144,2,1059.2014
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,6144,2,90.4777
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,6144,2,42.8203
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,6144,2,167.3101
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,6144,2,8.4190
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,6144,3,1175.9777
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,6144,3,1310.7851
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,6144,3,1038.0316
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,6144,3,1059.4208
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,6144,3,91.3070
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,6144,3,234.1762
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,6144,3,100.7478
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,6144,3,6.9760
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,8192,1,1225.5509
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,8192,1,1304.9178
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,8192,1,1100.5095
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,8192,1,1117.2491
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,8192,1,85.4228
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,8192,1,15.7695
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,8192,1,128.0692
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,8192,1,35.6586
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,8192,2,1225.3095
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,8192,2,1305.0671
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,8192,2,1100.3490
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,8192,2,1117.2105
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,8192,2,85.4385
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,8192,2,48.3388
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,8192,2,40.7338
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,8192,2,124.2604
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,8192,3,1122.0169
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,8192,3,1305.6669
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,8192,3,1100.4192
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,8192,3,1116.9924
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,8192,3,85.1553
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,8192,3,107.5827
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,8192,3,111.6813
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,8192,3,85.2169
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,12288,1,1264.9536
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,12288,1,1299.1281
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,12288,1,1144.6661
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,12288,1,1163.4373
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,12288,1,81.8768
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,12288,1,182.5939
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,12288,1,138.9375
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,12288,1,69.2048
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,12288,2,1263.5173
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,12288,2,1300.1799
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,12288,2,1145.2554
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,12288,2,1163.5164
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,12288,2,82.0272
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,12288,2,131.7436
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,12288,2,86.1611
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvbuffered,12288,2,70.3074
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,direct,12288,3,1262.9278
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,single,12288,3,1300.4689
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,buffered,12288,3,1144.8262
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,gpumpi,12288,3,1163.9450
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,staged,12288,3,83.2864
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvdirect,12288,3,83.6334
90161,h200x4-04,2026-09-09T01:03:34-04:00,e887c22,95a4607,e3ed77dba57aece0a1c7097b6623dddc,20,100,4,0,nvsingle,12288,3,178.6966
